"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2019-09-30,274772,"Northeast Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",0,325700,-0.000306936771025169,-0.00183879865154766,0.0226059654631083,0.108840274261485,0.0622222248475752,"2019-03","2019-Q1",341000,-0.0448680351906158,"2018-12"
2019-09-30,192689,"Paradise","NV","Las Vegas-Henderson-Paradise","Clark County","Las Vegas",1,260800,-0.00114898506319418,-0.00647619047619048,0.0227450980392157,0.100593673587163,0.0667285217877285,"2006-07","2006-Q3",299100,-0.128050819124039,"2005-02"
2019-09-30,270958,"Upper West Side","NY","New York-Newark-Jersey City","New York County","New York",2,1288300,0.00132131198507695,-0.00716707768187423,-0.0615530303030303,-0.00630599981153401,0.034547799581647,"2017-07","2017-Q3",1477700,-0.128172159436963,"2014-05"
2019-09-30,118208,"South Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",3,498600,0.0066626287098728,0.014032946918853,0.0592734225621415,0.107093062048465,0.0790451953755202,"2019-09","2019-Q3",498600,0,"2019-09"
2019-09-30,270957,"Upper East Side","NY","New York-Newark-Jersey City","New York County","New York",4,1274300,0.000392526299262051,0.00782980069598228,-0.0537610455186753,-0.000188232354793372,0.0290380571880149,"2017-06","2017-Q2",1400500,-0.0901106747590146,"2015-06"
2019-09-30,192820,"Sunrise Manor","NV","Las Vegas-Henderson-Paradise","Clark County","Las Vegas",5,225600,-0.000885739592559787,-0.00441306266548985,0.0561797752808989,0.117413374971371,0.0872876451193825,"2006-09","2006-Q3",259400,-0.130300693909021,"2005-07"
2019-09-30,192796,"Spring Valley","NV","Las Vegas-Henderson-Paradise","Clark County","Las Vegas",6,274700,-0.00109090909090909,-0.00758670520231214,0.00844346549192364,0.0921323707146997,0.0694221011101555,"2006-06","2006-Q2",315400,-0.129042485732403,"2004-11"
2019-09-30,268496,"Southeast Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",7,410200,0.00588523786169691,0.0168567178978681,0.0944503735325507,0.1065968711251,0.086704386617847,"2019-09","2019-Q3",410200,0,"2019-09"
2019-09-30,194430,"East New York","NY","New York-Newark-Jersey City","Kings County","New York",8,421500,0.000237304224015187,-0.0231749710312862,-0.0179403541472507,0.0617378766722354,0.0343473713453708,"2018-12","2018-Q4",443900,-0.0504618157242622,"2018-08"
2019-09-30,112547,"Paradise Valley","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Phoenix",9,345500,0.00319396051103368,0.00964348334307422,0.0335028417588992,0.0572927926052265,0.0512993658401619,"2006-05","2006-Q2",363600,-0.0497799779977998,"2005-12"
2019-09-30,198687,"Washington Heights","NY","New York-Newark-Jersey City","New York County","New York",10,624100,0.0059638942617666,-0.0112484157160963,-0.040731632339379,0.0285346660370454,,"2019-03","2019-Q1",674800,-0.0751333728512152,"2018-05"
2019-09-30,111818,"Deer Valley","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Phoenix",11,258300,0.0058411214953271,0.0189349112426036,0.0474452554744525,0.077310470376909,0.0564174305244629,"2006-05","2006-Q2",268000,-0.0361940298507463,"2005-12"
2019-09-30,267955,"North Mountain","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Phoenix",12,218000,0.010194624652456,0.0153702841173731,0.0263653483992467,0.0852694710463833,0.0676346451720959,"2006-06","2006-Q2",223300,-0.0237348858038513,"2006-03"
2019-09-30,272816,"Astoria","NY","New York-Newark-Jersey City","Queens County","New York",13,873000,-0.00228571428571429,0.000573065902578797,0.0739328330667979,0.0843600045488026,0.0556380922023147,"2019-08","2019-Q3",875000,-0.00228571428571429,"2019-07"
2019-09-30,273698,"Far North","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",14,387100,-0.00103225806451613,-0.0097211563059606,0.0144129979035639,0.0776814339022236,0.0499319025297402,"2019-03","2019-Q1",397400,-0.0259184700553598,"2018-12"
2019-09-30,272902,"Bedford Stuyvesant","NY","New York-Newark-Jersey City","Kings County","New York",15,806700,-0.00603745687530803,-0.00896805896805897,-0.0302921024161558,0.0907498261336028,0.0722128864701828,"2018-10","2018-Q4",837600,-0.03689111747851,"2018-06"
2019-09-30,199001,"Williamsburg","NY","New York-Newark-Jersey City","Kings County","New York",16,924800,-0.003877638948729,0.0131463628396144,0.0367713004484305,0.0300363118609874,0.0600212452409346,"2019-08","2019-Q3",928400,-0.003877638948729,"2019-08"
2019-09-30,32059,"Hollywood","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",17,892900,0.00961103573043872,0.0130474245518493,0.0397065673032138,0.0850069646875664,0.0628021259998972,"2019-09","2019-Q3",892900,0,"2019-09"
2019-09-30,267908,"Camelback East","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Phoenix",18,341300,0.00589448865310934,0.0191101821439236,0.0373860182370821,0.0871929892019658,0.0664276209136976,"2019-09","2019-Q3",341300,0,"2019-09"
2019-09-30,194737,"Flatbush","NY","New York-Newark-Jersey City","Kings County","New York",19,1012400,-0.0138320670173388,-0.0240046273980526,-0.0576189146420925,0.0788508045259588,0.0633421048652525,"2018-10","2018-Q4",1079800,-0.0624189664752732,"2018-08"
2019-09-30,275473,"Southeast Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",20,136600,0.00663227708179808,0.0201643017176998,0.106072874493927,0.153466315256789,0.0697545589256794,"2019-03","2019-Q1",136800,-0.00146198830409357,"2019-03"
2019-09-30,272734,"Alhambra","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Phoenix",21,194300,0.00935064935064935,0.0242488139167106,0.0717043574186431,0.11020726334117,0.0904985046989159,"2007-06","2007-Q2",204500,-0.0498777506112469,"2006-04"
2019-09-30,403222,"Crown Heights","NY","New York-Newark-Jersey City","Kings County","New York",22,955300,0.00272908575627165,-0.00344252034216566,-0.0341724800323526,0.0739441357926578,0.0692594368734958,"2017-03","2017-Q1",1007500,-0.0518114143920596,"2016-08"
2019-09-30,25294,"Jamaica","NY","New York-Newark-Jersey City","Queens County","New York",23,459800,0.0072289156626506,0.0109938434476693,0.0254237288135593,0.06154265449551,0.0336322218938929,"2019-03","2019-Q1",464500,-0.0101184068891281,"2019-02"
2019-09-30,275237,"Roosevelt","CA","Fresno","Fresno County","Fresno",24,196900,0.00613183444047011,0.0233887733887734,0.103699551569507,0.0867441549383867,0.0649936609928479,"2006-07","2006-Q3",242300,-0.187371027651671,"2005-05"
2019-09-30,273566,"East Side","TX","El Paso","El Paso County","El Paso",25,135600,0.00221729490022173,0.0149700598802395,0.036697247706422,0.0274994484618065,0.00930894423983064,"2007-11","2007-Q4",137100,-0.0109409190371991,"2007-08"
2019-09-30,35521,"Enterprise","NV","Las Vegas-Henderson-Paradise","Clark County","Las Vegas",26,303800,-0.00328083989501312,-0.00977835723598435,0.0187793427230047,0.0762382098532615,0.0566475790707095,"2006-06","2006-Q2",359100,-0.153996101364522,"2004-11"
2019-09-30,343222,"Williamsbridge","NY","New York-Newark-Jersey City","Bronx County","New York",27,449200,0.00335045789591244,0.0128523111612176,0.0594339622641509,0.0672638033337021,0.0395430482383663,"2019-09","2019-Q3",449200,0,"2019-09"
2019-09-30,270828,"East Harlem","NY","New York-Newark-Jersey City","New York County","New York",28,758400,-0.0154485265480981,-0.0536561018218118,-0.0915189266890273,0.0266332735824204,0.034950736671979,"2018-10","2018-Q4",837500,-0.0944477611940299,"2016-03"
2019-09-30,274742,"North Scottsdale","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Scottsdale",29,580600,0.0065880721220527,0.0178821879382889,0.0416218155723,0.0399611591822635,0.0331322939634582,"2006-03","2006-Q1",667000,-0.129535232383808,"2005-07"
2019-09-30,267971,"South Mountain","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Phoenix",30,202000,0.00547536087605774,0.0212335692618807,0.0710498409331919,0.107018855910354,0.0962298731275142,"2007-01","2007-Q1",207200,-0.0250965250965251,"2006-07"
2019-09-30,273565,"East San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","San Jose",31,716400,0.00153781630085279,-0.00167224080267559,-0.0861079219288175,0.074489999941703,0.0853613324338891,"2018-10","2018-Q4",785100,-0.0875047764615973,"2018-01"
2019-09-30,193587,"Bushwick","NY","New York-Newark-Jersey City","Kings County","New York",32,772900,-0.000517263675158412,0.0212737843551797,0.0135064253868345,0.0975004501911632,0.0837831454897568,"2018-03","2018-Q1",788900,-0.0202814044872607,"2017-11"
2019-09-30,194379,"East Flatbush","NY","New York-Newark-Jersey City","Kings County","New York",33,544700,0.00294605045111398,0.0120772946859903,0.0438865465695669,0.0853899367900235,0.0441834264961791,"2019-09","2019-Q3",544700,0,"2019-09"
2019-09-30,275456,"South Side","TX","Corpus Christi","Nueces County","Corpus Christi",34,180200,0.000555247084952804,-0.0126027397260274,-0.0227765726681128,0.0353052844487216,0.0248340996387346,"2018-10","2018-Q4",184700,-0.0243638332430969,"2018-02"
2019-09-30,28380,"Alief","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",35,148200,-0.00134770889487871,0.0109140518417462,0.0451339915373766,0.105633405908147,0.0512568802786484,"2019-08","2019-Q3",148400,-0.00134770889487871,"2019-07"
2019-09-30,10957,"Corona","NY","New York-Newark-Jersey City","Queens County","New York",36,519100,-0.00249807840122982,-0.0148035680394762,-0.0383475361244906,0.0549900357877007,0.0469783917726407,"2018-10","2018-Q4",542100,-0.0424275963844309,"2018-03"
2019-09-30,273555,"East Memphis-Colonial-Yorkshire","TN","Memphis","Shelby County","Memphis",37,130000,0.00386100386100386,0.00853374709076804,0.0743801652892562,0.095211210996488,0.0315375580633088,"2019-09","2019-Q3",130000,0,"2019-09"
2019-09-30,270945,"Sunset Park","NY","New York-Newark-Jersey City","Kings County","New York",38,532100,-0.000375727972947586,-0.00560642870491497,-0.0263494967978042,0.0777701964378261,0.046889439877255,"2018-06","2018-Q2",550100,-0.0327213233957462,"2018-03"
2019-09-30,273088,"Bullard","CA","Fresno","Fresno County","Fresno",39,293400,0.00102354145342886,0.00513874614594039,0.0356512530885987,0.0515474967972804,0.0358983584423551,"2006-04","2006-Q2",351800,-0.166003411028994,"2004-12"
2019-09-30,275501,"Southwest Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",40,194700,0.00205867215645908,0.00464396284829721,0.068019747668678,0.152151179764285,0.0748490613038355,"2019-03","2019-Q1",196300,-0.00815078960774325,"2019-02"
2019-09-30,193406,"Borough Park","NY","New York-Newark-Jersey City","Kings County","New York",41,859600,-0.0203988603988604,-0.0611620795107034,-0.00670210307372313,0.0667418197151697,0.0506227774606522,"2019-05","2019-Q2",916400,-0.061981667394151,"2018-09"
2019-09-30,193285,"Bensonhurst","NY","New York-Newark-Jersey City","Kings County","New York",42,808700,-0.00320473314433625,-0.013419543735513,0.0153170119271814,0.0453359649728473,0.0520893143944403,"2019-05","2019-Q2",822100,-0.0162997202286826,"2019-02"
2019-09-30,276246,"Central City","TX","Corpus Christi","Nueces County","Corpus Christi",43,73700,-0.00807537012113055,-0.0289855072463768,-0.0611464968152866,0.0244974017542596,0.0117107504772442,"2018-05","2018-Q2",79700,-0.0752823086574655,"2016-10"
2019-09-30,276652,"West San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","San Jose",44,1412500,-0.000424598400679357,-0.0165703543827891,-0.135398175919691,0.0766219794397489,0.0755089795056609,"2018-06","2018-Q2",1648300,-0.14305648243645,"2017-10"
2019-09-30,403223,"Elmhurst","NY","New York-Newark-Jersey City","Queens County","New York",45,560600,0.00358037952022914,0.00358037952022914,-0.0183855717037296,0.0627607727226636,0.0412498000697676,"2018-08","2018-Q3",571800,-0.0195872682756208,"2018-07"
2019-09-30,273527,"East","TX","Dallas-Fort Worth-Arlington","Tarrant County","Arlington",46,169900,0.00651658767772512,0.0265861027190332,0.104681404421326,0.146948513425349,0.0743947681432633,"2019-09","2019-Q3",169900,0,"2019-09"
2019-09-30,275454,"South Scottsdale","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Scottsdale",47,357300,0.00932203389830509,0.0217329139262225,0.0386627906976744,0.0764575545138186,0.0614530571345753,"2019-02","2019-Q1",359400,-0.00584307178631052,"2019-02"
2019-09-30,276215,"Blossom Valley","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","San Jose",48,907600,-0.000770670483320489,-0.0126196692776327,-0.115399610136452,0.0622687203815555,0.0655527176874564,"2018-07","2018-Q3",1027500,-0.11669099756691,"2017-11"
2019-09-30,276476,"North Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Long Beach",49,472500,0.00446428571428571,0.00596125186289121,0.031434184675835,0.0697371894550818,0.0624995124306693,"2019-09","2019-Q3",472500,0,"2019-09"
2019-09-30,269592,"Logan Square","IL","Chicago-Naperville-Elgin","Cook County","Chicago",50,342400,0.00322297099326106,-0.00204022150976392,-0.00667246881346098,0.068104805087986,0.0369097815740522,"2019-02","2019-Q1",354400,-0.0338600451467269,"2018-02"
2019-09-30,403131,"Sheepshead Bay","NY","New York-Newark-Jersey City","Kings County","New York",51,767000,-0.00583279325988334,-0.0161621344279117,-0.0297280202403542,0.0613168922821949,0.0482263017810898,"2018-10","2018-Q4",794000,-0.0340050377833753,"2018-03"
2019-09-30,343217,"South Bronx","NY","New York-Newark-Jersey City","Bronx County","New York",52,403000,0.000744971442761361,0.0225831007358538,-0.0220820189274448,0.0849298205079134,0.0453642712055713,"2018-11","2018-Q4",419200,-0.0386450381679389,"2018-08"
2019-09-30,343205,"Soundview","NY","New York-Newark-Jersey City","Bronx County","New York",53,427400,-0.000701426233341127,0.029383429672447,0.0693019764823618,0.0802089756060933,0.0435360772352122,"2019-08","2019-Q3",427700,-0.000701426233341127,"2019-08"
2019-09-30,118987,"Willow Glen","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","San Jose",54,1214400,0.000576748784707918,-0.0117991699894214,-0.117634236721645,0.0731040254487594,0.066868652862998,"2018-09","2018-Q3",1376300,-0.117634236721645,"2017-11"
2019-09-30,275467,"Southeast","TX","Dallas-Fort Worth-Arlington","Tarrant County","Arlington",55,218300,0.00599078341013825,0.0186654223051797,0.0844510680576254,0.0962204356840146,0.0537692494948081,"2019-09","2019-Q3",218300,0,"2019-09"
2019-09-30,193640,"Canarsie","NY","New York-Newark-Jersey City","Kings County","New York",56,497800,0.00181122962366673,0.0132302055770405,0.0698474102729422,0.0717112100595791,0.0379794149023893,"2019-09","2019-Q3",497800,0,"2019-09"
2019-09-30,273480,"Downtown","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","San Jose",57,853900,0.00117247039512252,-0.00187025131502046,-0.0864448486145287,0.085605638643014,0.0765448507662805,"2018-10","2018-Q4",935200,-0.0869332763045338,"2018-03"
2019-09-30,274514,"Mid City","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",58,1088800,-0.00137576813720994,0.000551369233596765,0.0152928011935845,0.085721108380399,0.0697857896206238,"2019-08","2019-Q3",1090300,-0.00137576813720994,"2019-07"
2019-09-30,271511,"Northwest","TX","El Paso","El Paso County","El Paso",59,202600,-0.00246184145741014,-0.00783545543584721,-0.00197044334975369,0.0191141254101304,0.00575557155772155,"2019-05","2019-Q2",204500,-0.00929095354523227,"2019-03"
2019-09-30,41466,"Van Nuys","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",60,588800,0.00443534629819174,0.00529281201980536,0.0148224750086177,0.0704114737932833,0.0671522731637963,"2019-09","2019-Q3",588800,0,"2019-09"
2019-09-30,275090,"Preston Hollow","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",61,406400,-0.0056275997063861,-0.0109515697249939,0.0286003543406732,0.098042272650779,0.0609065191687306,"2019-02","2019-Q1",420600,-0.0337612933903947,"2018-12"
2019-09-30,270875,"Lower East Side","NY","New York-Newark-Jersey City","New York County","New York",62,908600,0.00198500220555801,-0.00883604232573361,-0.0971780604133545,0.0155103842670867,0.0344590323060354,"2018-06","2018-Q2",1019200,-0.108516483516484,"2016-11"
2019-09-30,273652,"Estrella","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Phoenix",63,216400,0.00464252553389044,0.014058106841612,0.0723488602576809,0.0955796589220925,0.0903699848310624,"2006-06","2006-Q2",243000,-0.109465020576132,"2005-09"
2019-09-30,41131,"Sun Valley","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",64,566700,0.00567879325643301,0.0105206847360913,0.0381022165231727,0.0790986348783107,0.0651750775309299,"2019-09","2019-Q3",566700,0,"2019-09"
2019-09-30,33183,"Northridge","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",65,719100,0.00461022632020117,0.00545302013422819,0.0343785960874568,0.0516979704551861,0.045622286783956,"2019-09","2019-Q3",719100,0,"2019-09"
2019-09-30,18131,"Flushing","NY","New York-Newark-Jersey City","Queens County","New York",66,725500,0.000551648048545028,-0.00901516186313345,0.00974251913709116,0.0637688060784891,0.0536263106180805,"2019-03","2019-Q1",741100,-0.0210497908514371,"2018-11"
2019-09-30,15046,"Alafaya","FL","Orlando-Kissimmee-Sanford","Orange County","Orlando",67,293800,0.00238826339133402,0.00204638472032742,0.0388967468175389,0.0626702017129113,0.0489392630610137,"2006-08","2006-Q3",332300,-0.11585916340656,"2005-12"
2019-09-30,27182,"South Ozone Park","NY","New York-Newark-Jersey City","Queens County","New York",68,531600,0.00796359499431172,0.039702718560532,0.0969872059430458,0.0651123822206754,0.0441829264112452,"2019-09","2019-Q3",531600,0,"2019-09"
2019-09-30,267900,"Ahwatukee Foothills","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Phoenix",69,337000,0.00387250521298779,0.0135338345864662,0.050498753117207,0.0453295497046937,0.0405337457220885,"2006-04","2006-Q2",374500,-0.100133511348465,"2005-09"
2019-09-30,34213,"Sylmar","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",70,529200,0.00398406374501992,0.00819203657839588,0.0350088010952474,0.0666359159987664,0.0587889302236972,"2006-10","2006-Q4",538800,-0.0178173719376392,"2006-06"
2019-09-30,113886,"Boyle Heights","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",71,455300,0.00685537372843874,0.00641025641025641,0.0615528095127069,0.0948631142411715,0.0746157357616153,"2019-09","2019-Q3",455300,0,"2019-09"
2019-09-30,275950,"West","TX","Dallas-Fort Worth-Arlington","Tarrant County","Arlington",72,225600,0.00624442462087422,0.0153015301530153,0.0722433460076046,0.0965459596968619,0.0525342584085635,"2019-09","2019-Q3",225600,0,"2019-09"
2019-09-30,46795,"North Hollywood","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",73,647000,-0.000463463618105979,-0.00812509581480914,0.00403476101800124,0.0804603787323306,0.0633984766004372,"2019-02","2019-Q1",659300,-0.0186561504626119,"2018-10"
2019-09-30,54300,"San Pedro","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",74,626000,0.00192061459667093,-0.00191326530612245,0.0227087077274955,0.05538548740433,0.0365717117270827,"2019-06","2019-Q2",627200,-0.00191326530612245,"2019-05"
2019-09-30,274756,"North Valley","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","San Jose",75,909800,-0.00306815691431076,-0.0122679405059168,-0.100543746910529,0.0819622697947053,0.0810858008008071,"2018-10","2018-Q4",1013400,-0.102230116439708,"2018-01"
2019-09-30,115003,"Evergreen","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","San Jose",76,1036500,0.000965717044905842,0.00193330111164814,-0.0879894412670479,0.06335256684511,0.0648208951893632,"2018-09","2018-Q3",1136500,-0.087989441267048,"2018-01"
2019-09-30,268236,"Koreatown","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",77,637400,0.0101426307448494,0.0128714444621007,0.0278987260119336,0.0575698294768829,0.0486169821458686,"2019-09","2019-Q3",637400,0,"2019-09"
2019-09-30,48570,"Woodland Hills","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",78,823700,0.00598436736687836,0.00857107873148035,0.0112952731737262,0.0461353395033937,0.0411398368235258,"2019-09","2019-Q3",823700,0,"2019-09"
2019-09-30,403553,"Eldridge - West Oaks","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",79,254600,0.001573564122738,0.00275699094131548,-0.000784929356357928,0.0548951898951753,0.0389170237988659,"2018-05","2018-Q2",255300,-0.0027418723070897,"2018-05"
2019-09-30,27080,"Sherman Oaks","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",80,989100,0.0028388928317956,0.0103166496424923,0.0451183431952663,0.0589741418600358,0.0534187932544228,"2019-09","2019-Q3",989100,0,"2019-09"
2019-09-30,40215,"Pacoima","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",81,474600,0.00338266384778013,0.00957243139757498,0.0346631785480706,0.0724087762466445,0.0720901339011433,"2006-10","2006-Q4",493600,-0.0384927066450567,"2006-05"
2019-09-30,196538,"Murray Hill","NY","New York-Newark-Jersey City","Queens County","New York",82,892100,-0.00535176719812688,-0.0143630538062093,0,0.0573890830515111,0.0453002469739026,"2019-04","2019-Q2",913100,-0.0229985762786113,"2018-09"
2019-09-30,270318,"North Raleigh","NC","Raleigh","Wake County","Raleigh",83,313000,0.0025624599615631,0.00513808606294155,0.0503355704697987,0.0582788271950951,0.0316064011417818,"2019-09","2019-Q3",313000,0,"2019-09"
2019-09-30,343228,"Southwest","CA","San Diego-Carlsbad","San Diego County","Chula Vista",84,480200,0.00229597161344187,0.00229597161344187,0.0139358108108108,0.0606115784442038,0.0660527543772786,"2006-07","2006-Q3",482100,-0.00394109105994607,"2006-05"
2019-09-30,37739,"Canyon Country","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Santa Clarita",85,522000,0.00346020761245675,0.00365314362622573,0.016157290247226,0.0535270414235558,0.0461668365461476,"2006-07","2006-Q3",545400,-0.0429042904290429,"2006-01"
2019-09-30,116625,"Mira Mesa","CA","San Diego-Carlsbad","San Diego County","San Diego",86,616400,0.00178774581504957,0.00505462253383336,0.0266489007328448,0.0598205613933906,0.0552222764126513,"2019-09","2019-Q3",616400,0,"2019-09"
2019-09-30,118872,"West Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange County","Anaheim",87,581200,0.00588438906195916,0.00780301716663777,0.0151965065502183,0.0566188048326046,0.0525668399368238,"2006-07","2006-Q3",584800,-0.00615595075239398,"2006-05"
2019-09-30,18071,"Far Rockaway","NY","New York-Newark-Jersey City","Queens County","New York",88,489200,0.00493015612161052,0.00741350906095552,0.0825403850409383,0.0958146425032216,0.0315149036305218,"2019-09","2019-Q3",489200,0,"2019-09"
2019-09-30,273757,"Forest Hills","NY","New York-Newark-Jersey City","Queens County","New York",89,938900,0.0030982905982906,0.00967846004946768,0.0342586472791364,0.0543797848140457,0.0465304858206002,"2019-09","2019-Q3",938900,0,"2019-09"
2019-09-30,273348,"Cordova-Appling","TN","Memphis","Shelby County","Memphis",90,170400,0.00590318772136954,0.0167064439140811,0.0784810126582278,0.066844942584201,0.0304834555381972,"2019-09","2019-Q3",170400,0,"2019-09"
2019-09-30,343868,"Northwest Raleigh","NC","Raleigh","Wake County","Raleigh",91,320000,0.00187852222917971,0.0050251256281407,0.0568031704095112,0.0510318712443656,0.0299610993296959,"2019-09","2019-Q3",320000,0,"2019-09"
2019-09-30,48200,"Valencia","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Santa Clarita",92,582900,0.00344293337923911,0.00812867519889312,0.022452201368181,0.0464126230318909,0.0384769408761965,"2006-06","2006-Q2",602200,-0.0320491531052806,"2005-12"
2019-09-30,276023,"Westlake","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",93,642700,0.000155617802676626,-0.00480024775472282,-0.00833204752353032,0.0777479516462489,0.064901452855207,"2018-11","2018-Q4",660700,-0.0272438322990767,"2018-09"
2019-09-30,40548,"Reseda","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",94,548800,0.00457624016108365,0.00919455682236116,0.0380177794590505,0.0617639753640931,0.0610248138540466,"2019-09","2019-Q3",548800,0,"2019-09"
2019-09-30,232166,"Clear Lake","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",95,238900,0.00335993280134397,0.0110029623360135,0.0510338759348878,0.069789554958799,0.0474317083091591,"2019-09","2019-Q3",238900,0,"2019-09"
2019-09-30,271326,"Central Southwest","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",96,142000,0.00709219858156028,0.0319767441860465,0.0597014925373134,0.109132921426158,0.0492509783887864,"2019-09","2019-Q3",142000,0,"2019-09"
2019-09-30,271503,"Northeast","TX","El Paso","El Paso County","El Paso",97,107600,0.00654817586529467,0.0326295585412668,0.0738522954091816,0.0403280623969626,0.0142535571279212,"2019-09","2019-Q3",107600,0,"2019-09"
2019-09-30,403169,"West Rogers Park","IL","Chicago-Naperville-Elgin","Cook County","Chicago",98,209700,0,-0.00757217226691907,0.0759363776295536,0.0659152917435744,0.00912035217841378,"2007-04","2007-Q2",268800,-0.219866071428571,"2003-12"
2019-09-30,270829,"East Village","NY","New York-Newark-Jersey City","New York County","New York",99,1247400,-0.0125079164027866,-0.0360123647604328,-0.0856849666495639,0.0178841596751391,0.031373024017282,"2017-02","2017-Q1",1433400,-0.129761406446212,"2015-06"
2019-09-30,275424,"South Dorchester","MA","Boston-Cambridge-Newton","Suffolk County","Boston",100,514200,0.00547516621040282,0.0142011834319527,0.0371117386042759,0.0984751054031316,0.0739656487245022,"2019-02","2019-Q1",521500,-0.0139980824544583,"2019-01"
2019-09-30,197044,"Park Slope","NY","New York-Newark-Jersey City","Kings County","New York",101,1202800,-0.0157119476268412,-0.0512699163905979,-0.0802875057348218,0.0356605157875796,0.0479065264772411,"2018-02","2018-Q1",1366400,-0.119730679156909,"2015-11"
2019-09-30,273973,"Hickory Ridge-South Riverdale","TN","Memphis","Shelby County","Memphis",102,118600,0.00764655904842821,0.0171526586620926,0.0733031674208145,0.0936619348976708,0.0730469075953017,"2019-09","2019-Q3",118600,0,"2019-09"
2019-09-30,403558,"South Belt - Ellington","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",103,180100,0.00502232142857143,0.0198187995469989,0.056924882629108,0.0792491624035183,0.0416113161891589,"2019-09","2019-Q3",180100,0,"2019-09"
2019-09-30,13176,"Panorama City","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",104,485200,0.00476289086767447,0.00538748445917945,0.0240607851414099,0.0728942080410344,0.0682592101157853,"2006-09","2006-Q3",496300,-0.0223655047350393,"2006-05"
2019-09-30,274117,"Jackson Heights","NY","New York-Newark-Jersey City","Queens County","New York",105,558400,0.00467794170564951,0.0130624092888244,-0.0198350008776549,0.0827130441522979,0.039350239790416,"2018-08","2018-Q3",573900,-0.0270081895800662,"2018-06"
2019-09-30,238122,"Greater Fondren Southwest","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",106,168000,0.00418410041841004,0.0151057401812689,0.0421836228287841,0.0831212417618183,0.0470306372282026,"2019-09","2019-Q3",168000,0,"2019-09"
2019-09-30,343869,"Northeast Raleigh","NC","Raleigh","Wake County","Raleigh",107,209200,0.00673724735322425,0.01454898157129,0.082255561303673,0.0686517409077017,0.0324566103897683,"2019-09","2019-Q3",209200,0,"2019-09"
